trial_number,value,params
4,0.5384899642732408,"{'clf_lr': 0.07562395098410184, 'clf_dropout': 0.8902754322937954, 'clf_n_layers': 1, 'clf_pos_weight': 3.589858074601647, 'clf_n_units_l0': 505, 'mdl_lr': 0.004588778152503181, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.02839338312451367}"
5,0.5501935482025146,"{'clf_lr': 0.07045337639936372, 'clf_dropout': 0.6449290148052782, 'clf_n_layers': 1, 'clf_pos_weight': 2.7042360532700997, 'clf_n_units_l0': 283, 'mdl_lr': 0.0014955328233459278, 'mdl_n_heads': 2, 'mdl_n_layers': 5, 'mdl_margin': 0.7115360750036483}"
6,0.6178331772486368,"{'clf_lr': 0.004182412616647356, 'clf_dropout': 0.9993813334950498, 'clf_n_layers': 1, 'clf_pos_weight': 3.511322725248781, 'clf_n_units_l0': 503, 'mdl_lr': 0.001394008884463467, 'mdl_n_heads': 8, 'mdl_n_layers': 5, 'mdl_margin': 0.8077716417864738}"
7,0.580420732498169,"{'clf_lr': 0.012536555327278015, 'clf_dropout': 0.7841610224375407, 'clf_n_layers': 3, 'clf_pos_weight': 2.160497136763973, 'clf_n_units_l0': 544, 'clf_n_units_l1': 482, 'clf_n_units_l2': 696, 'mdl_lr': 0.009354507191196702, 'mdl_n_heads': 2, 'mdl_n_layers': 5, 'mdl_margin': 0.7585799760689897}"
8,0.47256361775928074,"{'clf_lr': 0.0328325167943312, 'clf_dropout': 0.6197643101269783, 'clf_n_layers': 5, 'clf_pos_weight': 2.1380994869346774, 'clf_n_units_l0': 108, 'clf_n_units_l1': 260, 'clf_n_units_l2': 322, 'clf_n_units_l3': 77, 'clf_n_units_l4': 760, 'mdl_lr': 0.005074408912518851, 'mdl_n_heads': 4, 'mdl_n_layers': 6, 'mdl_margin': 0.5731075656529011}"
9,0.5489904019567702,"{'clf_lr': 0.0189429907564472, 'clf_dropout': 0.3151112139290707, 'clf_n_layers': 2, 'clf_pos_weight': 1.5127968534724423, 'clf_n_units_l0': 727, 'clf_n_units_l1': 588, 'mdl_lr': 0.0009917824834359537, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.5813255598063573}"
10,0.5840237372451358,"{'clf_lr': 0.000989634430307507, 'clf_dropout': 0.08448797135574737, 'clf_n_layers': 3, 'clf_pos_weight': 3.151974642673288, 'clf_n_units_l0': 6, 'clf_n_units_l1': 70, 'clf_n_units_l2': 250, 'mdl_lr': 0.004874104718053031, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.9925204947471311}"
11,0.5007307430108389,"{'clf_lr': 0.04634055821370462, 'clf_dropout': 0.7631325324892948, 'clf_n_layers': 6, 'clf_pos_weight': 2.7228028004052076, 'clf_n_units_l0': 617, 'clf_n_units_l1': 464, 'clf_n_units_l2': 419, 'clf_n_units_l3': 619, 'clf_n_units_l4': 378, 'clf_n_units_l5': 737, 'mdl_lr': 0.005954047823839373, 'mdl_n_heads': 4, 'mdl_n_layers': 8, 'mdl_margin': 0.014308157834271307}"
12,0.4998502764436934,"{'clf_lr': 0.09980190204708173, 'clf_dropout': 0.4471651061209956, 'clf_n_layers': 4, 'clf_pos_weight': 4.839292244268919, 'clf_n_units_l0': 414, 'clf_n_units_l1': 768, 'clf_n_units_l2': 91, 'clf_n_units_l3': 759, 'mdl_lr': 0.0029061079195176536, 'mdl_n_heads': 8, 'mdl_n_layers': 2, 'mdl_margin': 0.946720392594306}"
13,0.5768510864840614,"{'clf_lr': 0.05318320776776313, 'clf_dropout': 0.027863665904892088, 'clf_n_layers': 1, 'clf_pos_weight': 0.9180974954314116, 'clf_n_units_l0': 326, 'mdl_lr': 0.007802465471563852, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.30843384448017225}"
14,0.49077850249078536,"{'clf_lr': 0.05098255358068292, 'clf_dropout': 0.2452877249129537, 'clf_n_layers': 2, 'clf_pos_weight': 4.383545559099069, 'clf_n_units_l0': 404, 'clf_n_units_l1': 35, 'mdl_lr': 0.007314687616213033, 'mdl_n_heads': 6, 'mdl_n_layers': 6, 'mdl_margin': 0.2944652128226565}"
15,0.5811557273070017,"{'clf_lr': 0.02950958845876199, 'clf_dropout': 0.9896702158263789, 'clf_n_layers': 1, 'clf_pos_weight': 0.5291977514986157, 'clf_n_units_l0': 234, 'mdl_lr': 0.0029548176405285, 'mdl_n_heads': 6, 'mdl_n_layers': 8, 'mdl_margin': 0.7638363491929338}"
16,0.5,"{'clf_lr': 0.06207486588261455, 'clf_dropout': 0.21571806330402152, 'clf_n_layers': 4, 'clf_pos_weight': 1.5048361854871481, 'clf_n_units_l0': 491, 'clf_n_units_l1': 220, 'clf_n_units_l2': 739, 'clf_n_units_l3': 58, 'mdl_lr': 0.009205339578300399, 'mdl_n_heads': 8, 'mdl_n_layers': 4, 'mdl_margin': 0.3976870257067308}"
17,0.5034182469050089,"{'clf_lr': 0.08879842133467561, 'clf_dropout': 0.49762061623973636, 'clf_n_layers': 2, 'clf_pos_weight': 3.570657984187219, 'clf_n_units_l0': 635, 'clf_n_units_l1': 766, 'mdl_lr': 0.0073603797654559055, 'mdl_n_heads': 6, 'mdl_n_layers': 7, 'mdl_margin': 0.1587343527500139}"
18,0.5,"{'clf_lr': 0.036918217910565834, 'clf_dropout': 0.3866648141650183, 'clf_n_layers': 3, 'clf_pos_weight': 2.192015507815731, 'clf_n_units_l0': 351, 'clf_n_units_l1': 268, 'clf_n_units_l2': 15, 'mdl_lr': 0.002125195088559369, 'mdl_n_heads': 8, 'mdl_n_layers': 7, 'mdl_margin': 0.8666505181353141}"
19,0.6061955657270219,"{'clf_lr': 0.0014643555867114716, 'clf_dropout': 0.15141457255559532, 'clf_n_layers': 1, 'clf_pos_weight': 1.2384922560972047, 'clf_n_units_l0': 189, 'mdl_lr': 0.006019214075669668, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.5517210903697819}"
20,0.6138918134901259,"{'clf_lr': 0.0021382070518346724, 'clf_dropout': 0.6123042296423946, 'clf_n_layers': 2, 'clf_pos_weight': 1.3024162517707405, 'clf_n_units_l0': 97, 'clf_n_units_l1': 629, 'mdl_lr': 0.003910837453778245, 'mdl_n_heads': 4, 'mdl_n_layers': 3, 'mdl_margin': 0.6409605360508714}"
21,0.529447529051039,"{'clf_lr': 0.015239168333453157, 'clf_dropout': 0.6388803072496172, 'clf_n_layers': 2, 'clf_pos_weight': 3.1417414308832714, 'clf_n_units_l0': 17, 'clf_n_units_l1': 637, 'mdl_lr': 0.0034924827296646437, 'mdl_n_heads': 4, 'mdl_n_layers': 2, 'mdl_margin': 0.6689705550752193}"
22,0.5237935980161031,"{'clf_lr': 0.02323705546554762, 'clf_dropout': 0.9818492841840543, 'clf_n_layers': 3, 'clf_pos_weight': 4.056708069847522, 'clf_n_units_l0': 745, 'clf_n_units_l1': 608, 'clf_n_units_l2': 520, 'mdl_lr': 0.003972078498092422, 'mdl_n_heads': 4, 'mdl_n_layers': 3, 'mdl_margin': 0.8098983349120775}"
23,0.6142140295770433,"{'clf_lr': 0.0012838407937603102, 'clf_dropout': 0.5408408313786706, 'clf_n_layers': 1, 'clf_pos_weight': 1.3753770252812705, 'clf_n_units_l0': 111, 'mdl_lr': 0.00584238602143161, 'mdl_n_heads': 6, 'mdl_n_layers': 3, 'mdl_margin': 0.6156075103886952}"
24,0.5901328722635905,"{'clf_lr': 0.00760264874929395, 'clf_dropout': 0.5755450700264939, 'clf_n_layers': 2, 'clf_pos_weight': 1.49002806909105, 'clf_n_units_l0': 102, 'clf_n_units_l1': 363, 'mdl_lr': 0.006016994954538896, 'mdl_n_heads': 4, 'mdl_n_layers': 3, 'mdl_margin': 0.6667007210527393}"
25,0.6150909927156236,"{'clf_lr': 0.008412605634801628, 'clf_dropout': 0.7451866332761153, 'clf_n_layers': 1, 'clf_pos_weight': 1.0533332483741051, 'clf_n_units_l0': 71, 'mdl_lr': 0.002118704797033796, 'mdl_n_heads': 8, 'mdl_n_layers': 3, 'mdl_margin': 0.8709740664023368}"
26,0.6397287183337741,"{'clf_lr': 0.009889380326566395, 'clf_dropout': 0.7223787099204941, 'clf_n_layers': 1, 'clf_pos_weight': 0.9967786075826017, 'clf_n_units_l0': 453, 'mdl_lr': 4.06589290385805e-05, 'mdl_n_heads': 8, 'mdl_n_layers': 2, 'mdl_margin': 0.8904192164389675}"
27,0.599207278754976,"{'clf_lr': 0.024148338713658457, 'clf_dropout': 0.7242287397787337, 'clf_n_layers': 1, 'clf_pos_weight': 1.933988391993383, 'clf_n_units_l0': 455, 'mdl_lr': 0.0005044564802228033, 'mdl_n_heads': 8, 'mdl_n_layers': 2, 'mdl_margin': 0.8794659761636284}"
28,0.49966704845428467,"{'clf_lr': 0.041250641205349214, 'clf_dropout': 0.8700419918801598, 'clf_n_layers': 5, 'clf_pos_weight': 0.9649578581615442, 'clf_n_units_l0': 558, 'clf_n_units_l1': 127, 'clf_n_units_l2': 565, 'clf_n_units_l3': 384, 'clf_n_units_l4': 36, 'mdl_lr': 0.001825661129499847, 'mdl_n_heads': 8, 'mdl_n_layers': 2, 'mdl_margin': 0.9148044802283684}"
29,0.6364568074544271,"{'clf_lr': 0.013197180902948458, 'clf_dropout': 0.7182182579097418, 'clf_n_layers': 1, 'clf_pos_weight': 1.763585175653774, 'clf_n_units_l0': 637, 'mdl_lr': 0.000993111809685655, 'mdl_n_heads': 8, 'mdl_n_layers': 4, 'mdl_margin': 0.8236692553687576}"
30,0.574638717704349,"{'clf_lr': 0.021536571620834374, 'clf_dropout': 0.919742088437183, 'clf_n_layers': 2, 'clf_pos_weight': 1.858769986747613, 'clf_n_units_l0': 661, 'clf_n_units_l1': 355, 'mdl_lr': 0.00021179816048618076, 'mdl_n_heads': 8, 'mdl_n_layers': 4, 'mdl_margin': 0.8119232900628981}"
31,0.5848105251789093,"{'clf_lr': 0.012193885690909512, 'clf_dropout': 0.7152770331521214, 'clf_n_layers': 1, 'clf_pos_weight': 3.0458614876970587, 'clf_n_units_l0': 566, 'mdl_lr': 0.0011361351572538275, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.9684752067064435}"
32,0.601425290107727,"{'clf_lr': 0.029290571315709064, 'clf_dropout': 0.8280895465274316, 'clf_n_layers': 1, 'clf_pos_weight': 2.3776610175287844, 'clf_n_units_l0': 710, 'mdl_lr': 0.0024315618348915552, 'mdl_n_heads': 8, 'mdl_n_layers': 4, 'mdl_margin': 0.8189285855195636}"
33,0.607223156425688,"{'clf_lr': 0.009265707796660914, 'clf_dropout': 0.6915956582510951, 'clf_n_layers': 1, 'clf_pos_weight': 0.852415870306003, 'clf_n_units_l0': 457, 'mdl_lr': 0.0009705079055331395, 'mdl_n_heads': 8, 'mdl_n_layers': 3, 'mdl_margin': 0.8842407304075869}"
34,0.6098924511008792,"{'clf_lr': 0.006964058247295751, 'clf_dropout': 0.8164627762815813, 'clf_n_layers': 1, 'clf_pos_weight': 0.9995965503102232, 'clf_n_units_l0': 581, 'mdl_lr': 0.0006159678855305452, 'mdl_n_heads': 8, 'mdl_n_layers': 2, 'mdl_margin': 0.7629010022685456}"
35,0.559812198082606,"{'clf_lr': 0.015609625016672249, 'clf_dropout': 0.9269676979165905, 'clf_n_layers': 2, 'clf_pos_weight': 1.7585165284743218, 'clf_n_units_l0': 506, 'clf_n_units_l1': 157, 'mdl_lr': 0.0015819355042617752, 'mdl_n_heads': 8, 'mdl_n_layers': 4, 'mdl_margin': 0.8413952124521279}"
36,0.6052644319004483,"{'clf_lr': 0.008099858024876548, 'clf_dropout': 0.7701297943805558, 'clf_n_layers': 1, 'clf_pos_weight': 0.5911572118286204, 'clf_n_units_l0': 675, 'mdl_lr': 0.002483201446778476, 'mdl_n_heads': 8, 'mdl_n_layers': 3, 'mdl_margin': 0.7261250942645254}"
37,0.6233178774515787,"{'clf_lr': 0.017826116059170345, 'clf_dropout': 0.6723671863770107, 'clf_n_layers': 1, 'clf_pos_weight': 3.71461119547397, 'clf_n_units_l0': 443, 'mdl_lr': 4.204938482686672e-05, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.4962870439551363}"
38,0.6156723267502255,"{'clf_lr': 0.017176275359266302, 'clf_dropout': 0.6810301581908578, 'clf_n_layers': 2, 'clf_pos_weight': 3.582061146069033, 'clf_n_units_l0': 336, 'clf_n_units_l1': 12, 'mdl_lr': 0.00010779457507354069, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.4882750538223459}"
39,0.5757076872719659,"{'clf_lr': 0.02473819480318594, 'clf_dropout': 0.47950385998723116, 'clf_n_layers': 1, 'clf_pos_weight': 3.940100779254696, 'clf_n_units_l0': 527, 'mdl_lr': 0.0014073595491307838, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.43578391198250155}"
40,0.5692240993181864,"{'clf_lr': 0.03473873028246373, 'clf_dropout': 0.5745422161077121, 'clf_n_layers': 3, 'clf_pos_weight': 3.3458221669536896, 'clf_n_units_l0': 460, 'clf_n_units_l1': 539, 'clf_n_units_l2': 176, 'mdl_lr': 3.124918704606929e-05, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.49526361578760636}"
41,0.5,"{'clf_lr': 0.018765286846203592, 'clf_dropout': 0.8160464244672005, 'clf_n_layers': 6, 'clf_pos_weight': 4.259034828470211, 'clf_n_units_l0': 374, 'clf_n_units_l1': 687, 'clf_n_units_l2': 439, 'clf_n_units_l3': 337, 'clf_n_units_l4': 766, 'clf_n_units_l5': 5, 'mdl_lr': 0.000726440738299052, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.32997550241844326}"
42,0.6041011810302734,"{'clf_lr': 0.041194006264872414, 'clf_dropout': 0.8810798482621821, 'clf_n_layers': 1, 'clf_pos_weight': 2.4597198583094295, 'clf_n_units_l0': 600, 'mdl_lr': 0.0009829608345710591, 'mdl_n_heads': 8, 'mdl_n_layers': 5, 'mdl_margin': 0.7231270850793091}"
43,0.5393686493237814,"{'clf_lr': 0.015186138089874806, 'clf_dropout': 0.6298344747125225, 'clf_n_layers': 2, 'clf_pos_weight': 3.653145197774939, 'clf_n_units_l0': 267, 'clf_n_units_l1': 23, 'mdl_lr': 0.0006539048958806923, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.510811406836617}"
44,0.5001270406776004,"{'clf_lr': 0.01774406524334752, 'clf_dropout': 0.6913368874752917, 'clf_n_layers': 2, 'clf_pos_weight': 3.6626482612114466, 'clf_n_units_l0': 312, 'clf_n_units_l1': 138, 'mdl_lr': 0.00035850299125971333, 'mdl_n_heads': 6, 'mdl_n_layers': 6, 'mdl_margin': 0.5241664115924919}"
45,0.5712278816435072,"{'clf_lr': 0.028656980838801083, 'clf_dropout': 0.6989278242134856, 'clf_n_layers': 1, 'clf_pos_weight': 3.0140036014951077, 'clf_n_units_l0': 426, 'mdl_lr': 0.0012569763657461405, 'mdl_n_heads': 6, 'mdl_n_layers': 4, 'mdl_margin': 0.2412385607455941}"
46,0.5963040093580881,"{'clf_lr': 0.011447322128329402, 'clf_dropout': 0.6592956278559732, 'clf_n_layers': 2, 'clf_pos_weight': 3.372634000221076, 'clf_n_units_l0': 376, 'clf_n_units_l1': 332, 'mdl_lr': 0.0001952314881234295, 'mdl_n_heads': 6, 'mdl_n_layers': 5, 'mdl_margin': 0.3841807807494403}"
47,0.620061821407742,"{'clf_lr': 0.004860645747147446, 'clf_dropout': 0.4109414832175179, 'clf_n_layers': 1, 'clf_pos_weight': 4.8976025174105855, 'clf_n_units_l0': 309, 'mdl_lr': 0.0015660554839797148, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.47639021433620105}"
48,0.6175086630715264,"{'clf_lr': 0.005463586919777809, 'clf_dropout': 0.35663889680024086, 'clf_n_layers': 1, 'clf_pos_weight': 4.894612824783262, 'clf_n_units_l0': 230, 'mdl_lr': 0.0016585025942734127, 'mdl_n_heads': 8, 'mdl_n_layers': 7, 'mdl_margin': 0.6014093357127628}"
49,0.6003935866885715,"{'clf_lr': 0.004590477699477515, 'clf_dropout': 0.34322603446255473, 'clf_n_layers': 1, 'clf_pos_weight': 4.727919022243505, 'clf_n_units_l0': 479, 'mdl_lr': 0.0028509270645340587, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.9520488859713635}"
50,0.4889027542538113,"{'clf_lr': 4.4489527596544565e-05, 'clf_dropout': 0.269327186977361, 'clf_n_layers': 1, 'clf_pos_weight': 4.45822522302034, 'clf_n_units_l0': 296, 'mdl_lr': 0.0017760141168055204, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.9975986608428747}"
51,0.48276201883951825,"{'clf_lr': 0.057742262624698865, 'clf_dropout': 0.431628115009543, 'clf_n_layers': 4, 'clf_pos_weight': 2.565416436701123, 'clf_n_units_l0': 430, 'clf_n_units_l1': 431, 'clf_n_units_l2': 631, 'clf_n_units_l3': 227, 'mdl_lr': 0.003306213427854354, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.46387788223310583}"
52,0.5233593450652229,"{'clf_lr': 0.08106486691226711, 'clf_dropout': 0.4401101431277094, 'clf_n_layers': 2, 'clf_pos_weight': 4.626067318954075, 'clf_n_units_l0': 508, 'clf_n_units_l1': 304, 'mdl_lr': 0.0021992289681055104, 'mdl_n_heads': 8, 'mdl_n_layers': 7, 'mdl_margin': 0.5580310787250314}"
53,0.6133406923876868,"{'clf_lr': 0.004958846257066617, 'clf_dropout': 0.36543729099717803, 'clf_n_layers': 1, 'clf_pos_weight': 4.914251282337709, 'clf_n_units_l0': 221, 'mdl_lr': 0.0015541695978655858, 'mdl_n_heads': 8, 'mdl_n_layers': 8, 'mdl_margin': 0.5804789832561028}"
54,0.5897656712267134,"{'clf_lr': 0.012123589674534582, 'clf_dropout': 0.3975352292601243, 'clf_n_layers': 1, 'clf_pos_weight': 4.52906353182333, 'clf_n_units_l0': 164, 'mdl_lr': 0.0009424313276092996, 'mdl_n_heads': 8, 'mdl_n_layers': 7, 'mdl_margin': 0.6185976781266012}"
55,0.613029678662618,"{'clf_lr': 0.004978557199900499, 'clf_dropout': 0.30831110250640936, 'clf_n_layers': 1, 'clf_pos_weight': 4.2542460830239595, 'clf_n_units_l0': 243, 'mdl_lr': 0.0012786420985692862, 'mdl_n_heads': 8, 'mdl_n_layers': 7, 'mdl_margin': 0.680031152444331}"
56,0.5022438102298312,"{'clf_lr': 0.020850008945589603, 'clf_dropout': 0.15920927479968705, 'clf_n_layers': 5, 'clf_pos_weight': 4.9634586931850455, 'clf_n_units_l0': 397, 'clf_n_units_l1': 691, 'clf_n_units_l2': 182, 'clf_n_units_l3': 587, 'clf_n_units_l4': 32, 'mdl_lr': 0.000613593542106024, 'mdl_n_heads': 8, 'mdl_n_layers': 6, 'mdl_margin': 0.362912110761818}"
57,0.5739450686507754,"{'clf_lr': 0.01241598243185614, 'clf_dropout': 0.5372765139815396, 'clf_n_layers': 1, 'clf_pos_weight': 2.906153394061831, 'clf_n_units_l0': 359, 'mdl_lr': 0.0018161823627491124, 'mdl_n_heads': 8, 'mdl_n_layers': 8, 'mdl_margin': 0.7829040178865776}"
58,0.6205999188952975,"{'clf_lr': 0.004245303295726616, 'clf_dropout': 0.2835521893614642, 'clf_n_layers': 1, 'clf_pos_weight': 3.814063621567726, 'clf_n_units_l0': 208, 'mdl_lr': 0.002569601129861184, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.9093416560881034}"
59,0.6199847393565707,"{'clf_lr': 0.0029482005443249477, 'clf_dropout': 0.2779444454548992, 'clf_n_layers': 1, 'clf_pos_weight': 3.7894852385690454, 'clf_n_units_l0': 172, 'mdl_lr': 0.009901864842234608, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.902174436295743}"
60,0.5174587534533607,"{'clf_lr': 0.0667312717590075, 'clf_dropout': 0.27642178395814043, 'clf_n_layers': 2, 'clf_pos_weight': 4.025115079559602, 'clf_n_units_l0': 162, 'clf_n_units_l1': 200, 'mdl_lr': 0.009717048034000598, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.9147706235099561}"
61,0.5874143871996138,"{'clf_lr': 0.00043304625251936986, 'clf_dropout': 0.20615936800528253, 'clf_n_layers': 1, 'clf_pos_weight': 3.7581995998529694, 'clf_n_units_l0': 184, 'mdl_lr': 0.008405106297263942, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.9323154832929998}"
62,0.6140395800272623,"{'clf_lr': 0.02666662489919612, 'clf_dropout': 0.292989035799655, 'clf_n_layers': 3, 'clf_pos_weight': 4.167720802405178, 'clf_n_units_l0': 128, 'clf_n_units_l1': 409, 'clf_n_units_l2': 326, 'mdl_lr': 0.0052836401675902984, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.1037411213636168}"
63,0.6087587144639757,"{'clf_lr': 0.009653809280662461, 'clf_dropout': 0.13643254818328507, 'clf_n_layers': 1, 'clf_pos_weight': 3.397200143769379, 'clf_n_units_l0': 537, 'mdl_lr': 0.008529186678672803, 'mdl_n_heads': 2, 'mdl_n_layers': 4, 'mdl_margin': 0.8488787871379649}"
64,0.611908131175571,"{'clf_lr': 0.013259087411472291, 'clf_dropout': 0.24266675344405264, 'clf_n_layers': 1, 'clf_pos_weight': 3.7726706079250762, 'clf_n_units_l0': 52, 'mdl_lr': 0.004337155186172033, 'mdl_n_heads': 4, 'mdl_n_layers': 5, 'mdl_margin': 0.9040295795338908}"
65,0.6063333484861586,"{'clf_lr': 0.004277426608377232, 'clf_dropout': 0.07781558038279013, 'clf_n_layers': 1, 'clf_pos_weight': 3.87204936627655, 'clf_n_units_l0': 277, 'mdl_lr': 0.0026081488075093318, 'mdl_n_heads': 2, 'mdl_n_layers': 5, 'mdl_margin': 0.7859800148461819}"
66,0.5847731265756819,"{'clf_lr': 0.0036160792058386247, 'clf_dropout': 0.9458915505606962, 'clf_n_layers': 1, 'clf_pos_weight': 3.257197446008453, 'clf_n_units_l0': 206, 'mdl_lr': 0.0021365724164882083, 'mdl_n_heads': 4, 'mdl_n_layers': 4, 'mdl_margin': 0.9745206006840046}"
67,0.6389203899436526,"{'clf_lr': 0.009418304397905893, 'clf_dropout': 0.41329959918176384, 'clf_n_layers': 1, 'clf_pos_weight': 1.169429965487578, 'clf_n_units_l0': 130, 'mdl_lr': 0.0004935735736144597, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.40871493589908664}"
68,0.6353693736924065,"{'clf_lr': 0.02102509632380039, 'clf_dropout': 0.41984271125243444, 'clf_n_layers': 1, 'clf_pos_weight': 0.7173946974973276, 'clf_n_units_l0': 138, 'mdl_lr': 0.00038491646701105115, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.41470711638171764}"
69,0.5789074930879805,"{'clf_lr': 0.021690706318264488, 'clf_dropout': 0.41177410309193985, 'clf_n_layers': 2, 'clf_pos_weight': 0.7435636643601774, 'clf_n_units_l0': 140, 'clf_n_units_l1': 514, 'mdl_lr': 0.0004486104897751973, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.25981245449728174}"
70,0.6120340327421824,"{'clf_lr': 0.014810420827051614, 'clf_dropout': 0.5281034680206034, 'clf_n_layers': 2, 'clf_pos_weight': 1.177537443585675, 'clf_n_units_l0': 251, 'clf_n_units_l1': 554, 'mdl_lr': 1.5140574615620816e-05, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.408991820773251}"
71,0.6279133028454251,"{'clf_lr': 0.0325352453071159, 'clf_dropout': 0.47309014288540147, 'clf_n_layers': 1, 'clf_pos_weight': 1.6053395864121995, 'clf_n_units_l0': 36, 'mdl_lr': 0.0008577411416592195, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.44808666227699134}"
72,0.5932354860835605,"{'clf_lr': 0.03404817861982271, 'clf_dropout': 0.48789295914337605, 'clf_n_layers': 1, 'clf_pos_weight': 1.6712056230593668, 'clf_n_units_l0': 65, 'mdl_lr': 0.0007998883624581879, 'mdl_n_heads': 2, 'mdl_n_layers': 3, 'mdl_margin': 0.4503366756830068}"
73,0.6365944147109985,"{'clf_lr': 0.009041532759715767, 'clf_dropout': 0.601248928829749, 'clf_n_layers': 1, 'clf_pos_weight': 0.7090478859773548, 'clf_n_units_l0': 94, 'mdl_lr': 0.0003352500230583657, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.35387084570013705}"
74,0.6348171532154083,"{'clf_lr': 0.009694663191648922, 'clf_dropout': 0.5972741168821544, 'clf_n_layers': 1, 'clf_pos_weight': 0.7750874854528991, 'clf_n_units_l0': 30, 'mdl_lr': 0.0004309888546493053, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.33546121078181057}"
75,0.6300586428907182,"{'clf_lr': 0.020207653371092107, 'clf_dropout': 0.5889463060623833, 'clf_n_layers': 1, 'clf_pos_weight': 0.7788143713864325, 'clf_n_units_l0': 19, 'mdl_lr': 0.00042628925360596766, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.345764202587872}"
76,0.6310815115769705,"{'clf_lr': 0.026234938375531043, 'clf_dropout': 0.6028528193466552, 'clf_n_layers': 1, 'clf_pos_weight': 0.7438102287989908, 'clf_n_units_l0': 36, 'mdl_lr': 0.000384356137792, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.3333842059535927}"
77,0.6425252821710374,"{'clf_lr': 0.00969461100860178, 'clf_dropout': 0.586246637122633, 'clf_n_layers': 1, 'clf_pos_weight': 0.7255462735743281, 'clf_n_units_l0': 7, 'mdl_lr': 0.00031578150037815775, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.34014078838309986}"
78,0.6274063520961337,"{'clf_lr': 0.010046603018581334, 'clf_dropout': 0.6096858855102224, 'clf_n_layers': 1, 'clf_pos_weight': 0.5038021227890295, 'clf_n_units_l0': 76, 'mdl_lr': 0.0003467211617346831, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.2904508106559512}"
79,0.5235518846246932,"{'clf_lr': 0.02555115222196227, 'clf_dropout': 0.5131756139701515, 'clf_n_layers': 4, 'clf_pos_weight': 1.1110535561847916, 'clf_n_units_l0': 8, 'clf_n_units_l1': 78, 'clf_n_units_l2': 11, 'clf_n_units_l3': 517, 'mdl_lr': 0.001196983542779086, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.19544981930203167}"
80,0.6246361765596602,"{'clf_lr': 0.008121018019761573, 'clf_dropout': 0.5516751600539241, 'clf_n_layers': 1, 'clf_pos_weight': 0.6798064406764466, 'clf_n_units_l0': 38, 'mdl_lr': 0.000614283493865093, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.4085769201799561}"
81,0.5932384762499068,"{'clf_lr': 0.015832304435230156, 'clf_dropout': 0.7347120716975077, 'clf_n_layers': 2, 'clf_pos_weight': 0.887409758765261, 'clf_n_units_l0': 82, 'clf_n_units_l1': 475, 'mdl_lr': 0.0010505248041760946, 'mdl_n_heads': 2, 'mdl_n_layers': 2, 'mdl_margin': 0.31311111465921215}"
